"id","season","country","comp_level","lg_finish","squad","age","games_gk","games_starts_gk","minutes_gk","minutes_90s","goals_against_gk","goals_against_per90_gk","shots_on_target_against","saves","save_pct","wins_gk","draws_gk","losses_gk","clean_sheets","clean_sheets_pct","pens_att_gk","pens_allowed","pens_saved","pens_missed_gk","pens_save_pct"
"d0b3ceb9","2004-2005","ENG","3. League One","22nd","Wrexham",21,17,17,1530,17,26,1.53,103,77,74.8,4,6,7,4,23.5,NULL,NULL,NULL,NULL,NULL
"d0b3ceb9","2005-2006","ENG","2. Championship","3rd","Watford",22,44,44,3927,43.6,51,1.17,198,147,74.2,20,15,9,11,25,NULL,NULL,NULL,NULL,NULL
"d0b3ceb9","2006-2007","ENG","1. Premier League","20th","Watford",23,29,29,2565,28.5,45,1.58,211,166,78.7,4,10,14,6,20.7,NULL,NULL,NULL,NULL,NULL
"d0b3ceb9","2007-2008","ENG","1. Premier League","1st","Manchester Utd",24,1,1,90,1,0,0,4,4,100,1,0,0,1,100,NULL,NULL,NULL,NULL,NULL
"d0b3ceb9","2008-2009","ENG","1. Premier League","1st","Manchester Utd",25,2,2,180,2,1,0.5,7,6,85.7,2,0,0,1,50,NULL,NULL,NULL,NULL,NULL
"d0b3ceb9","2009-2010","ENG","1. Premier League","2nd","Manchester Utd",26,9,9,810,9,8,0.89,33,25,75.8,7,1,1,4,44.4,NULL,NULL,NULL,NULL,NULL
"d0b3ceb9","2010-2011","ENG","1. Premier League","18th","Birmingham City",27,38,38,3369,37.4,55,1.47,250,195,78,8,15,14,9,23.7,NULL,NULL,NULL,NULL,NULL
"d0b3ceb9","2011-2012","ENG","1. Premier League","10th","West Brom",28,37,37,3330,37,49,1.32,166,117,70.5,13,8,16,10,27,NULL,NULL,NULL,NULL,NULL
"d0b3ceb9","2012-2013","ENG","1. Premier League","8th","West Brom",29,30,30,2700,30,46,1.53,139,93,66.9,11,6,13,7,23.3,NULL,NULL,NULL,NULL,NULL
"d0b3ceb9","2013-2014","ENG","1. Premier League","17th","West Brom",30,24,24,2147,23.9,38,1.59,111,73,65.8,4,10,10,3,12.5,NULL,NULL,NULL,NULL,NULL
"d0b3ceb9","2014-2015","ENG","1. Premier League","13th","West Brom",31,28,28,2485,27.6,34,1.23,108,74,68.5,7,8,12,11,39.3,NULL,NULL,NULL,NULL,NULL
"d0b3ceb9","2015-2016","ENG","1. Premier League","14th","West Brom",32,15,15,1350,15,17,1.13,60,43,71.7,3,6,6,4,26.7,NULL,NULL,NULL,NULL,NULL
"d0b3ceb9","2016-2017","ENG","1. Premier League","10th","West Brom",33,38,38,3420,38,51,1.34,160,109,70,12,9,17,6,15.8,3,3,0,0,0
"d0b3ceb9","2017-2018","ENG","1. Premier League","20th","West Brom",34,37,37,3330,37,55,1.49,152,98,64.5,6,12,19,10,27,1,1,0,0,0
"d0b3ceb9","2018-2019","ENG","1. Premier League","11th","Watford",35,38,38,3420,38,59,1.55,170,114,67.6,14,8,16,7,18.4,5,4,1,0,20
"d0b3ceb9","2019-2020","ENG","1. Premier League","19th","Watford",36,38,38,3420,38,64,1.68,166,109,66.3,8,10,20,9,23.7,9,8,1,0,11.1
"d0b3ceb9","2020-2021","ENG","2. Championship","2nd","Watford",37,23,23,2070,23,17,0.74,61,46,73.8,11,7,5,10,43.5,2,1,1,0,50
"d0b3ceb9","2021-2022","ENG","1. Premier League","17th","Watford",38,8,8,720,8,13,1.62,34,21,61.8,3,1,4,0,0,1,0,1,0,100
"d1af27ed","2018-2019","FRA","2. Ligue 2","20th","Red Star",28,18,17,1557,17.3,24,1.39,NULL,NULL,NULL,3,3,11,3,17.6,7,4,2,1,33.3
"d1af27ed","2020-2021","FRA","2. Ligue 2","1st","Troyes",30,3,3,259,2.9,3,1.04,6,4,66.7,1,1,1,2,66.7,1,1,0,0,0
"d28339cb","2015-2016","GER","3. 3. Liga","13th","Hallescher",20,35,35,3150,35,41,1.17,105,64,61,13,9,13,12,34.3,NULL,NULL,NULL,NULL,NULL
"d28339cb","2016-2017","GER","3. 3. Liga","13th","Hallescher",21,33,33,2970,33,30,0.91,160,130,83.1,10,16,7,13,39.4,4,3,1,0,25
"d28339cb","2017-2018","GER","2. 2. Bundesliga","2nd","Nürnberg",22,22,22,1980,22,22,1,94,72,78.7,11,8,3,7,31.8,3,2,1,0,33.3
"d28339cb","2018-2019","GER","1. Bundesliga","18th","Nürnberg",23,14,12,1127,12.5,28,2.24,60,32,55,2,3,7,2,16.7,3,1,1,1,50
"d28339cb","2019-2020","GER","2. 2. Bundesliga","2nd","Stuttgart",24,4,3,339,3.8,4,1.06,16,12,75,1,2,0,1,33.3,0,0,0,0,NULL
"d28339cb","2020-2021","GER","1. Bundesliga","9th","Stuttgart",25,1,1,90,1,1,1,9,8,88.9,1,0,0,0,0,0,0,0,0,NULL
"d28339cb","2021-2022","GER","1. Bundesliga","16th","Stuttgart",26,4,4,360,4,7,1.75,24,17,70.8,0,2,2,0,0,0,0,0,0,NULL
"d3ce0e89","2010-2011","ENG","5. Conf Premier","19th","Tamworth",17,1,1,90,1,3,3,8,5,62.5,0,0,1,0,0,NULL,NULL,NULL,NULL,NULL
"d3ce0e89","2014-2015","ENG","4. League Two","11th","Morecambe",21,5,5,450,5,6,1.2,16,10,62.5,2,2,1,2,40,NULL,NULL,NULL,NULL,NULL
"d3ce0e89","2015-2016","SCO","1. Premiership","2nd","Aberdeen",22,21,21,1890,21,23,1.1,85,62,72.9,13,4,4,8,38.1,NULL,NULL,NULL,NULL,NULL
"d3ce0e89","2015-2016","ENG","1. Premier League","8th","Liverpool",22,2,2,180,2,4,2,13,9,69.2,1,0,1,0,0,NULL,NULL,NULL,NULL,NULL
"d3ce0e89","2016-2017","ENG","2. Championship","5th","Huddersfield",23,43,43,3755,41.7,52,1.25,139,87,66.9,24,5,13,11,25.6,7,6,1,0,14.3
"d3ce0e89","2017-2018","ENG","Jr. PL2 — Div. 1","2nd","Liverpool",24,3,3,270,3,NULL,NULL,NULL,0,NULL,2,0,1,1,33.3,1,1,0,0,0
"d4b73232","2021-2022","ESP","1. La Liga","8th","Valencia",20,6,6,540,6,7,1.17,25,18,72,3,1,2,2,33.3,0,0,0,0,NULL
"d6f6ce93","2016-2017","GER","2. 2. Bundesliga","13th","Kaiserslautern",21,31,30,2717,30.2,27,0.89,113,86,77,9,9,12,14,46.7,1,1,0,0,0
"d6f6ce93","2017-2018","GER","1. Bundesliga","17th","Hamburger SV",22,10,10,900,10,15,1.5,47,31,68.1,4,1,5,1,10,0,0,0,0,NULL
"d6f6ce93","2018-2019","GER","2. 2. Bundesliga","4th","Hamburger SV",23,31,31,2790,31,39,1.26,112,74,66.1,14,8,9,12,38.7,1,1,0,0,0
"d6f6ce93","2019-2020","GER","2. 2. Bundesliga","4th","Hamburger SV",24,6,6,540,6,13,2.17,29,18,62.1,2,2,2,1,16.7,2,2,0,0,0
"d6f6ce93","2021-2022","FRA","1. Ligue 1","13th","Lyon",26,2,1,105,1.2,1,0.86,6,6,100,1,0,0,1,100,1,1,0,0,0
"d7a35008","2006-2007","ITA","2. Serie B","15th","Cesena",17,2,2,180,2,5,2.5,13,8,61.5,0,0,2,0,0,NULL,NULL,NULL,NULL,NULL
"d7a35008","2011-2012","ITA","1. Serie A","20th","Cesena",22,8,8,720,8,11,1.37,43,32,74.4,1,1,6,2,25,NULL,NULL,NULL,NULL,NULL
"d7a35008","2012-2013","ITA","2. Serie B","14th","Cesena",23,9,8,765,8.5,22,2.59,49,27,55.1,1,2,5,1,12.5,NULL,NULL,NULL,NULL,NULL
"d7a35008","2017-2018","ITA","2. Serie B","14th","Cremonese",28,4,4,360,4,6,1.5,22,16,72.7,1,1,2,0,0,0,0,0,0,NULL
"d7a35008","2018-2019","ITA","2. Serie B","9th","Cremonese",29,15,14,1305,14.5,0,0,NULL,NULL,NULL,4,3,7,8,57.1,2,1,1,0,50
"d7a35008","2019-2020","ITA","2. Serie B","12th","Cremonese",30,25,24,2211,24.6,28,1.14,103,78,75.7,8,7,9,10,41.7,3,3,0,0,0
"da8b19e2","2003-2004","ENG","4. Third Division","13th","Cambridge Utd",16,1,1,90,1,0,0,3,3,100,1,0,0,1,100,NULL,NULL,NULL,NULL,NULL
"da8b19e2","2004-2005","ENG","4. League Two","24th","Cambridge Utd",17,38,38,3420,38,45,1.18,171,126,73.7,7,14,17,11,28.9,NULL,NULL,NULL,NULL,NULL
"da8b19e2","2005-2006","ENG","4. League Two","15th","Chester City",18,4,4,360,4,5,1.25,18,13,72.2,0,0,4,0,0,NULL,NULL,NULL,NULL,NULL
"da8b19e2","2005-2006","ENG","4. League Two","24th","R&D",18,3,3,270,3,5,1.67,13,8,61.5,1,1,1,1,33.3,NULL,NULL,NULL,NULL,NULL
"da8b19e2","2005-2006","ENG","3. League One","24th","Walsall",18,5,5,450,5,8,1.6,27,19,70.4,1,2,2,1,20,NULL,NULL,NULL,NULL,NULL
"da8b19e2","2006-2007","ENG","3. League One","2nd","Bristol City",19,1,1,90,1,1,1,4,3,75,1,0,0,0,0,NULL,NULL,NULL,NULL,NULL
"da8b19e2","2006-2007","ENG","4. League Two","8th","Stockport",19,11,11,990,11,8,0.73,41,33,80.5,6,3,2,4,36.4,NULL,NULL,NULL,NULL,NULL
"da8b19e2","2006-2007","ENG","4. League Two","19th","Wrexham",19,5,5,450,5,9,1.8,22,13,59.1,0,2,3,1,20,NULL,NULL,NULL,NULL,NULL
"da8b19e2","2007-2008","ENG","4. League Two","4th","Stockport",20,12,12,1080,12,7,0.58,61,54,88.5,9,0,3,8,66.7,NULL,NULL,NULL,NULL,NULL
"da8b19e2","2008-2009","ENG","3. League One","22nd","Crewe Alexandra",21,19,19,1710,19,21,1.11,89,68,76.4,7,6,6,6,31.6,NULL,NULL,NULL,NULL,NULL
"da8b19e2","2009-2010","SCO","1. Premier League","5th","Motherwell",22,34,34,3015,33.5,47,1.4,208,161,77.4,12,13,9,15,44.1,NULL,NULL,NULL,NULL,NULL
"da8b19e2","2010-2011","ENG","2. Championship","2nd","Norwich City",23,45,45,4050,45,58,1.29,257,199,77.4,22,15,8,10,22.2,NULL,NULL,NULL,NULL,NULL
"da8b19e2","2011-2012","ENG","1. Premier League","12th","Norwich City",24,37,37,3320,36.9,63,1.71,218,155,71.1,12,11,14,3,8.1,NULL,NULL,NULL,NULL,NULL
"da8b19e2","2012-2013","ENG","1. Premier League","11th","Norwich City",25,15,15,1341,14.9,21,1.41,72,51,70.8,5,5,4,6,40,NULL,NULL,NULL,NULL,NULL
"da8b19e2","2013-2014","ENG","1. Premier League","18th","Norwich City",26,38,38,3420,38,62,1.63,189,127,67.2,8,9,21,12,31.6,NULL,NULL,NULL,NULL,NULL
"da8b19e2","2014-2015","ENG","2. Championship","3rd","Norwich City",27,46,46,4140,46,48,1.04,154,106,68.8,25,11,10,14,30.4,NULL,NULL,NULL,NULL,NULL
"da8b19e2","2015-2016","ENG","1. Premier League","19th","Norwich City",28,27,27,2430,27,44,1.63,111,67,60.4,6,6,15,3,11.1,NULL,NULL,NULL,NULL,NULL
"da8b19e2","2016-2017","ENG","2. Championship","8th","Norwich City",29,26,26,2295,25.5,35,1.37,91,56,63.7,12,5,9,8,30.8,4,2,0,2,0
"da8b19e2","2017-2018","ENG","2. Championship","1st","Wolves",30,45,45,4050,45,36,0.8,136,100,75.7,30,9,6,24,53.3,5,3,1,1,25
"da8b19e2","2018-2019","ENG","1. Premier League","7th","Wolves",31,1,1,90,1,0,0,3,3,100,1,0,0,1,100,0,0,0,0,NULL
"da8b19e2","2020-2021","ENG","1. Premier League","13th","Wolves",33,2,1,91,1,1,0.99,4,3,75,0,0,1,0,0,0,0,0,0,NULL
"dab1b8dc","2010-2011","FRA","2. Ligue 2","11th","Istres",22,25,25,2199,24.4,39,1.6,118,79,66.9,11,6,8,9,36,NULL,NULL,NULL,NULL,NULL
"dab1b8dc","2011-2012","FRA","2. Ligue 2","10th","Istres",23,29,29,2579,28.7,37,1.29,121,84,69.4,9,9,10,4,13.8,NULL,NULL,NULL,NULL,NULL
"dab1b8dc","2012-2013","FRA","2. Ligue 2","13th","Istres",24,35,35,3150,35,39,1.11,111,72,64.9,11,8,16,14,40,NULL,NULL,NULL,NULL,NULL
"dab1b8dc","2013-2014","FRA","2. Ligue 2","19th","Istres",25,1,1,90,1,6,6,10,4,40,0,0,1,0,0,NULL,NULL,NULL,NULL,NULL
"dab1b8dc","2013-2014","FRA","2. Ligue 2","10th","Troyes",25,21,21,1890,21,28,1.33,103,75,72.8,9,2,10,4,19,NULL,NULL,NULL,NULL,NULL
"dab1b8dc","2014-2015","FRA","2. Ligue 2","1st","Troyes",26,37,37,3330,37,24,0.65,114,90,78.9,23,6,8,21,56.8,NULL,NULL,NULL,NULL,NULL
"dab1b8dc","2015-2016","FRA","1. Ligue 1","9th","Angers",27,2,2,180,2,4,2,7,3,42.9,0,0,2,0,0,NULL,NULL,NULL,NULL,NULL
"dab1b8dc","2015-2016","FRA","1. Ligue 1","20th","Troyes",27,9,9,810,9,19,2.11,50,31,62,0,2,7,1,11.1,NULL,NULL,NULL,NULL,NULL
"dab1b8dc","2016-2017","FRA","1. Ligue 1","12th","Angers",28,9,9,810,9,15,1.67,32,17,56.3,1,2,6,0,0,1,1,0,0,0
"dab1b8dc","2019-2020","FRA","1. Ligue 1","13th","Nantes",31,1,1,90,1,2,2,6,4,66.7,0,0,1,0,0,0,0,0,0,NULL
"db3164e1","2015-2016","FRA","2. Ligue 2","14th","Nîmes",22,3,2,165,1.8,3,1.64,8,5,62.5,0,1,1,0,0,NULL,NULL,NULL,NULL,NULL
"db3164e1","2016-2017","FRA","2. Ligue 2","6th","Nîmes",23,14,14,1257,14,18,1.29,53,35,71.7,4,7,3,4,28.6,3,3,0,0,0
"db3164e1","2017-2018","FRA","2. Ligue 2","12th","Orléans",24,29,29,2610,29,47,1.62,121,74,65.3,9,9,11,5,17.2,6,5,1,0,16.7
"db3164e1","2018-2019","FRA","2. Ligue 2","8th","Orléans",25,37,37,3330,37,52,1.41,NULL,NULL,NULL,14,7,16,13,35.1,12,9,1,2,10
"db3164e1","2019-2020","FRA","2. Ligue 2","4th","Troyes",26,28,28,2520,28,25,0.89,92,66,72.8,16,3,9,12,42.9,1,0,0,1,NULL
"db3164e1","2020-2021","FRA","2. Ligue 2","1st","Troyes",27,35,35,3150,35,33,0.94,101,75,73.3,22,7,6,15,42.9,7,6,1,0,14.3
"db3164e1","2021-2022","FRA","1. Ligue 1","15th","Troyes",28,19,19,1710,19,28,1.47,84,59,69,4,5,10,3,15.8,2,2,0,0,0
"db401046","2012-2013","GER","1. Bundesliga","16th","Hoffenheim",20,16,15,1387,15.4,33,2.14,75,42,56,4,3,8,2,13.3,NULL,NULL,NULL,NULL,NULL
"db401046","2013-2014","GER","1. Bundesliga","9th","Hoffenheim",21,23,23,2052,22.8,53,2.32,128,75,58.6,6,8,9,1,4.3,NULL,NULL,NULL,NULL,NULL
"db401046","2014-2015","GER","1. Bundesliga","10th","Werder Bremen",22,6,6,540,6,8,1.33,30,22,73.3,2,2,2,2,33.3,NULL,NULL,NULL,NULL,NULL
"db401046","2015-2016","GER","1. Bundesliga","8th","Wolfsburg",23,13,13,1170,13,10,0.77,50,40,80,7,4,2,4,30.8,NULL,NULL,NULL,NULL,NULL
"db401046","2016-2017","GER","1. Bundesliga","16th","Wolfsburg",24,20,20,1800,20,30,1.5,92,62,67.4,5,6,9,8,40,1,0,0,1,NULL
"db401046","2017-2018","GER","1. Bundesliga","16th","Wolfsburg",25,34,34,3060,34,48,1.41,143,102,70.6,6,15,13,8,23.5,10,6,3,1,33.3
"db401046","2018-2019","GER","1. Bundesliga","6th","Wolfsburg",26,26,26,2295,25.5,39,1.53,121,86,71.1,11,6,9,8,30.8,5,4,1,0,20
"db401046","2019-2020","GER","1. Bundesliga","7th","Wolfsburg",27,26,26,2340,26,38,1.46,104,69,67.3,11,6,9,5,19.2,4,4,0,0,0
"db401046","2020-2021","GER","1. Bundesliga","4th","Wolfsburg",28,32,32,2880,32,33,1.03,101,72,70.3,17,9,6,14,43.8,5,3,2,0,40
"db401046","2021-2022","GER","1. Bundesliga","13th","Wolfsburg",29,15,15,1350,15,23,1.53,54,33,61.1,6,2,7,5,33.3,5,2,2,1,50
"db87a2c4","2017-2018","ENG","Jr. PL2 — Div. 1","8th","Chelsea",17,10,10,900,10,NULL,NULL,NULL,0,NULL,4,1,5,3,30,1,1,0,0,0
"db87a2c4","2018-2019","ENG","Jr. PL2 — Div. 1","6th","Chelsea",18,5,5,411,4.6,NULL,NULL,NULL,NULL,NULL,1,2,2,1,20,1,1,0,0,0
"db87a2c4","2019-2020","FRA","1. Ligue 1","1st","Paris S-G",19,1,1,90,1,0,0,2,2,100,1,0,0,1,100,0,0,0,0,NULL
"db87a2c4","2020-2021","ESP","2. Segunda División","16th","Cartagena",20,3,3,270,3,5,1.67,9,7,77.8,0,1,2,1,33.3,3,3,0,0,0
"db87a2c4","2020-2021","FRA","2. Ligue 2","20th","Châteauroux",20,9,9,810,9,10,1.11,45,37,82.2,1,3,5,2,22.2,3,2,0,1,0
"db87a2c4","2020-2021","FRA","1. Ligue 1","2nd","Paris S-G",20,1,1,90,1,1,1,3,2,66.7,0,0,1,0,0,0,0,0,0,NULL
"dbd1b101","2017-2018","GER","Jr. U17 Bundesliga","38th","Freiburg U17",15,14,14,1260,14,NULL,NULL,NULL,0,NULL,4,2,8,2,14.3,2,2,0,0,0
"dbd1b101","2017-2018","GER","Jr. U19 Bundesliga","23rd","Freiburg U19",15,1,1,90,1,NULL,NULL,NULL,0,NULL,1,0,0,1,100,0,0,0,0,NULL
"dbd1b101","2018-2019","GER","Jr. U19 Bundesliga","20th","Freiburg U19",16,18,18,1620,18,NULL,NULL,NULL,NULL,NULL,8,4,6,2,11.1,4,1,2,1,66.7
"dbd1b101","2019-2020","GER","Jr. U19 Bundesliga","11th","Freiburg U19",17,19,19,1642,18.2,NULL,NULL,NULL,NULL,NULL,13,2,4,5,26.3,1,1,0,0,0
"dbd1b101","2020-2021","GER","Jr. U19 Bundesliga","27th","Freiburg U19",18,2,2,180,2,NULL,NULL,NULL,NULL,NULL,1,0,1,1,50,1,1,0,0,0
"dbd1b101","2021-2022","GER","3. 3. Liga","12th","SC Freiburg II",19,17,17,1530,17,11,0.65,NULL,NULL,NULL,7,4,6,8,47.1,3,2,1,0,33.3
"dc366c36","2010-2011","CZE","1. First League","8th","Hradec Králové",17,2,2,180,2,3,1.5,10,7,70,1,0,1,0,0,NULL,NULL,NULL,NULL,NULL
"dc366c36","2011-2012","CZE","1. First League","13th","Hradec Králové",18,13,13,1170,13,17,1.31,60,43,71.7,4,3,6,4,30.8,NULL,NULL,NULL,NULL,NULL
"dc366c36","2012-2013","CZE","1. First League","16th","Hradec Králové",19,20,20,1800,20,27,1.35,84,57,67.9,3,7,10,4,20,NULL,NULL,NULL,NULL,NULL
"dc366c36","2014-2015","CZE","1. First League","15th","Hradec Králové",21,26,26,2295,25.5,43,1.69,134,91,67.9,6,7,13,7,26.9,NULL,NULL,NULL,NULL,NULL
"dc366c36","2015-2016","CZE","1. First League","3rd","Slovan Liberec",22,25,25,2250,25,29,1.16,114,85,74.6,15,5,5,8,32,NULL,NULL,NULL,NULL,NULL
"dc366c36","2016-2017","CZE","1. First League","3rd","Sparta Prague",23,23,23,2070,23,19,0.83,106,87,83,11,7,5,11,47.8,2,1,0,1,0
"dc366c36","2017-2018","FRA","1. Ligue 1","5th","Rennes",24,34,34,3060,34,36,1.06,130,98,73.8,16,8,10,10,29.4,3,2,1,0,33.3
"dc366c36","2017-2018","CZE","1. First League","5th","Sparta Prague",24,4,4,360,4,3,0.75,14,11,78.6,2,1,1,2,50,0,0,0,0,NULL
"dc366c36","2018-2019","FRA","1. Ligue 1","10th","Rennes",25,33,32,2925,32.5,48,1.48,134,90,66.4,10,11,11,9,28.1,4,3,1,0,25
"dc366c36","2019-2020","GER","1. Bundesliga","15th","Augsburg",26,24,24,2160,24,51,2.12,122,72,58.2,6,6,12,4,16.7,1,0,1,0,100
"dee3013b","2016-2017","GER","Jr. U19 Bundesliga","10th","Mainz U19",18,18,18,1620,18,NULL,NULL,NULL,0,NULL,11,2,5,4,22.2,3,3,0,0,0
"dee3013b","2020-2021","GER","1. Bundesliga","12th","Mainz 05",22,3,3,270,3,10,3.33,20,11,55,1,0,2,0,0,1,1,0,0,0
"e082af5b","2016-2017","ENG","Jr. PL2 — Div. 1","2nd","Manchester City",20,5,5,450,5,NULL,NULL,NULL,0,NULL,3,1,1,2,40,0,0,0,0,NULL
"e082af5b","2017-2018","ENG","2. Championship","14th","Norwich City",21,46,46,4140,46,60,1.3,200,140,72,15,15,16,15,32.6,6,4,1,1,20
"e082af5b","2018-2019","ENG","1. Premier League","16th","Southampton",22,12,12,1080,12,18,1.5,48,30,62.5,4,4,4,3,25,1,0,1,0,100
"e082af5b","2019-2020","ENG","1. Premier League","11th","Southampton",23,10,10,900,10,25,2.5,53,30,56.6,2,2,6,2,20,2,2,0,0,0
"e082af5b","2020-2021","ENG","Jr. PL2 — Div. 1","13th","Southampton",24,1,1,90,1,NULL,NULL,NULL,NULL,NULL,0,1,0,0,0,1,1,0,0,0
"e082af5b","2020-2021","ENG","Jr. PL2 — Div. 2","2nd","Stoke City",24,1,1,90,1,NULL,NULL,NULL,NULL,NULL,1,0,0,1,100,1,0,1,0,100
"e082af5b","2021-2022","ENG","Jr. PL2 — Div. 2","2nd","Norwich City",25,1,1,90,1,NULL,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,NULL
"e1846dde","2020-2021","ESP","1. La Liga","14th","Levante",23,8,8,720,8,11,1.37,41,26,73.2,1,3,4,1,12.5,1,0,0,1,NULL
"e1846dde","2021-2022","ESP","1. La Liga","20th","Levante",24,9,9,810,9,17,1.89,34,19,55.9,0,3,6,2,22.2,2,2,0,0,0
"e1b0a70d","2011-2012","ITA","1. Serie A","11th","Catania",21,2,2,180,2,3,1.5,7,4,57.1,1,0,1,1,50,NULL,NULL,NULL,NULL,NULL
"e1b0a70d","2013-2014","ITA","2. Serie B","11th","Avellino",23,18,18,1620,18,19,1.06,72,53,73.6,5,7,6,4,22.2,NULL,NULL,NULL,NULL,NULL
"e1b0a70d","2014-2015","ITA","2. Serie B","22nd","Catania",24,6,6,540,6,7,1.17,28,21,75,3,2,1,3,50,NULL,NULL,NULL,NULL,NULL
"e1b0a70d","2015-2016","ITA","2. Serie B","18th","Salernitana",25,31,31,2790,31,46,1.48,134,88,65.7,8,11,12,6,19.4,NULL,NULL,NULL,NULL,NULL
"e1b0a70d","2016-2017","ITA","2. Serie B","10th","Salernitana",26,21,21,1890,21,27,1.29,123,96,78,5,9,7,4,19,NULL,NULL,NULL,NULL,NULL
"e1b0a70d","2017-2018","ITA","2. Serie B","1st","Empoli",27,3,3,270,3,2,0.67,11,9,81.8,2,1,0,1,33.3,0,0,0,0,NULL
"e1b0a70d","2018-2019","ITA","1. Serie A","18th","Empoli",28,8,8,720,8,10,1.25,34,25,70.6,1,2,5,2,25,0,0,0,0,NULL
"e1b0a70d","2018-2019","ITA","1. Serie A","16th","Fiorentina",28,2,2,180,2,3,1.5,11,7,72.7,0,1,1,0,0,0,0,0,0,NULL
"e1b0a70d","2019-2020","ITA","1. Serie A","10th","Fiorentina",29,7,7,624,6.9,5,0.72,19,16,89.5,5,1,1,3,42.9,3,3,0,0,0
"e1b0a70d","2020-2021","ITA","1. Serie A","13th","Fiorentina",30,4,2,272,3,4,1.32,10,7,60,0,1,1,2,100,1,0,1,0,100
"e1b0a70d","2021-2022","ITA","1. Serie A","7th","Fiorentina",31,15,14,1332,14.8,19,1.28,49,32,63.3,8,2,4,3,21.4,1,1,0,0,0
"e32958b7","2009-2010","ENG","3. League One","14th","Carlisle United",17,1,0,1,0,0,0,0,0,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
"e32958b7","2012-2013","ENG","3. League One","17th","Carlisle United",20,35,35,3128,34.8,50,1.44,182,132,72.5,12,10,13,7,20,NULL,NULL,NULL,NULL,NULL
"e32958b7","2013-2014","ENG","3. League One","22nd","Carlisle United",21,15,15,1350,15,27,1.8,57,30,52.6,4,4,7,3,20,NULL,NULL,NULL,NULL,NULL
"e32958b7","2014-2015","ENG","4. League Two","20th","Carlisle United",22,19,19,1740,19.3,31,1.6,75,44,58.7,5,5,9,4,21.1,NULL,NULL,NULL,NULL,NULL
"e32958b7","2015-2016","ENG","4. League Two","10th","Carlisle United",23,45,45,4010,44.6,60,1.35,196,136,69.4,16,16,12,12,26.7,NULL,NULL,NULL,NULL,NULL
"e32958b7","2016-2017","ENG","4. League Two","6th","Carlisle United",24,46,46,4140,46,68,1.48,224,156,73.7,18,17,11,7,15.2,10,9,0,1,0
"e32958b7","2017-2018","ENG","3. League One","19th","Walsall",25,23,23,2025,22.5,31,1.38,97,66,72.2,5,9,9,3,13,5,4,1,0,20
"e32958b7","2018-2019","SCO","1. Premiership","8th","Motherwell",26,27,26,2377,26.4,0,0,NULL,NULL,NULL,12,4,10,7,26.9,8,4,4,0,50
"e32958b7","2019-2020","SCO","1. Premiership","3rd","Motherwell",27,30,30,2700,30,38,1.27,121,87,71.1,14,4,12,11,36.7,5,3,1,1,25
"e32958b7","2020-2021","ENG","Jr. PL2 — Div. 2","13th","Newcastle Utd",28,1,1,90,1,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,0,0,0,0,NULL
"e358587b","2000-2001","ESP","1. La Liga","4th","Barcelona",17,19,18,1620,18,31,1.72,86,55,64,9,8,2,5,27.8,NULL,NULL,NULL,NULL,NULL
"e358587b","2001-2002","ESP","1. La Liga","4th","Barcelona",18,11,11,990,11,11,1,46,35,76.1,5,3,3,3,27.3,NULL,NULL,NULL,NULL,NULL
"e358587b","2002-2003","ESP","1. La Liga","15th","Villarreal",19,33,33,2970,33,43,1.3,157,114,72.6,10,10,13,9,27.3,NULL,NULL,NULL,NULL,NULL
"e358587b","2003-2004","ESP","1. La Liga","8th","Villarreal",20,38,38,3420,38,49,1.29,194,145,74.7,15,13,10,10,26.3,NULL,NULL,NULL,NULL,NULL
"e358587b","2004-2005","ESP","1. La Liga","3rd","Villarreal",21,38,38,3420,38,37,0.97,184,147,79.9,18,11,9,14,36.8,NULL,NULL,NULL,NULL,NULL
"e358587b","2005-2006","ENG","1. Premier League","3rd","Liverpool",22,33,33,2962,32.9,21,0.64,141,120,85.1,21,7,5,20,60.6,NULL,NULL,NULL,NULL,NULL
"e358587b","2006-2007","ENG","1. Premier League","3rd","Liverpool",23,35,35,3150,35,23,0.66,161,138,85.7,19,7,9,19,54.3,NULL,NULL,NULL,NULL,NULL
"e358587b","2007-2008","ENG","1. Premier League","4th","Liverpool",24,38,38,3420,38,28,0.74,138,110,79.7,21,13,4,18,47.4,NULL,NULL,NULL,NULL,NULL
"e358587b","2008-2009","ENG","1. Premier League","2nd","Liverpool",25,38,38,3420,38,27,0.71,122,95,77.9,25,11,2,20,52.6,NULL,NULL,NULL,NULL,NULL
"e358587b","2009-2010","ENG","1. Premier League","7th","Liverpool",26,38,38,3420,38,35,0.92,139,104,74.8,18,9,11,17,44.7,NULL,NULL,NULL,NULL,NULL
"e358587b","2010-2011","ENG","1. Premier League","6th","Liverpool",27,38,38,3420,38,44,1.16,149,105,70.5,17,7,14,14,36.8,NULL,NULL,NULL,NULL,NULL
"e358587b","2011-2012","ENG","1. Premier League","8th","Liverpool",28,34,34,3052,33.9,35,1.03,119,84,70.6,13,9,12,12,35.3,NULL,NULL,NULL,NULL,NULL
